time,high,low,open,volumefrom,volumeto,close,sma,ema,macd,rsi,target
2023-05-16,1832.36,1797.37,1817.04,157669.82,286581998.35,0.11285585357357741,0.11232847119818912,0.11291656781198645,0.2030746981889372,0.4279456761787547,0
2023-05-17,1836.15,1784.88,1824.54,163159.24,295642800.65,0.11193752177079708,0.10988431118234165,0.11218583826139361,0.20480051493546403,0.4254720017499758,0
2023-05-18,1831.69,1772.4,1822.22,144759.04,261830100.8,0.10347461920896794,0.10761732608467345,0.10987851324953868,0.2028786579603511,0.43200547097667596,1
2023-05-19,1829.37,1797.55,1800.84,110034.32,199390959.13,0.10818502802495333,0.1060731292676741,0.10894217610523305,0.20425737512716619,0.19728901878570715,1
2023-05-20,1829.55,1807.6,1812.74,64450.51,117125781.65,0.11105877323537794,0.10510741923171829,0.10875656131359979,0.20735072550573638,0.32040926214980137,0
2023-05-21,1829.11,1799.27,1820.0,60806.67,110171780.38,0.10527169954716753,0.10552879668772552,0.10743574061309136,0.20771771979574782,0.3333163936111654,1
2023-05-22,1828.61,1792.65,1805.38,110111.78,199800403.15,0.1101998163336394,0.10593651246329483,0.1073505190595484,0.21093596561610395,0.4309596176824419,1
2023-05-23,1871.1,1815.76,1817.83,156839.5,290332107.99,0.12470708382152695,0.10842976914321623,0.1102111730477,0.2208136880401198,0.5518185805713587,0
2023-05-24,1854.71,1778.69,1854.48,172516.4,311671841.31,0.10313816143639765,0.10842251137548364,0.10819491562976769,0.2189909752758243,0.4501494716552644,1
2023-05-25,1818.3,1762.69,1799.99,153676.49,275579486.08,0.10553294911175148,0.10795289111042983,0.10702898316591303,0.21918506529352239,0.5634584949271068,1
2023-05-26,1838.57,1797.48,1806.04,120144.9,218981012.22,0.11449460084233198,0.10812963910109563,0.10788523813244322,0.22401610837505054,0.5853944832636271,1
2023-05-27,1836.85,1815.82,1828.68,49371.95,90250026.95,0.11540501599163999,0.10850362760308374,0.10876970875818703,0.2286745217714952,0.622893144175466,1
2023-05-28,1916.88,1824.86,1830.98,139620.13,260979861.41,0.14639871433547613,0.11313322956148575,0.11575390705826949,0.24715832221479556,0.7368827598698725,0
2023-05-29,1927.41,1875.5,1909.28,149316.44,283875868.0,0.14002184996358347,0.11656700755405536,0.1201801629009922,0.25885497082420844,0.6770530624394275,1
2023-05-30,1917.42,1882.96,1893.17,158799.67,302468580.12,0.14319642800595334,0.12003323203766525,0.12444289061100478,0.2695501130564271,0.6777567405501573,0
2023-05-31,1907.76,1848.86,1901.19,171137.97,320126617.18,0.1324456125906457,0.12296408941911396,0.1257589769141163,0.27285183752857334,0.6250354884433524,0
2023-06-01,1888.53,1841.67,1874.03,167049.82,311566762.29,0.12777874536875777,0.12486007450738978,0.12589309570938245,0.2731574633416059,0.6443874944295725,1
2023-06-02,1910.56,1848.47,1862.24,171651.3,324600206.34,0.1456387156021407,0.1271176671997567,0.12961043575770348,0.28160593446133764,0.6861524644983072,0
2023-06-03,1909.45,1883.38,1907.36,69584.33,132138660.62,0.13980810031983282,0.1310727236865361,0.1314741466044982,0.2853020399383349,0.6492430667825583,0
2023-06-04,1913.76,1885.28,1892.63,73559.24,139808423.0,0.13891351847746913,0.1346730034094431,0.13281830078599577,0.2875320184979559,0.67297970211084,0
2023-06-05,1891.16,1779.9,1890.37,259032.43,475161890.31,0.1076823205294658,0.13393826115839103,0.1276095492922077,0.27445617338397443,0.529327263465659,1
2023-06-06,1897.07,1798.32,1811.47,216474.64,399470424.17,0.1373222711295481,0.13630215880166563,0.12933493514387184,0.27789326587289714,0.5764930809140535,0
2023-06-07,1899.05,1821.13,1886.35,202548.31,376467803.89,0.11603043161594728,0.13302677091667314,0.12644579105020026,0.2705030697926881,0.5774059757373537,1
2023-06-08,1861.23,1829.28,1832.56,96262.81,177740176.57,0.12139792267012883,0.1310180769647844,0.12516614676883975,0.2671329163956768,0.5857278319620435,0
2023-06-09,1855.2,1827.89,1846.12,105256.6,193799820.21,0.11917730137116445,0.12842748081174293,0.12367061294754744,0.26341599751543626,0.5524911897648467,0
2023-06-10,1845.05,1718.43,1840.51,291279.53,512816424.25,0.08433610943981762,0.1232386038104133,0.11540928330436995,0.24427408165363837,0.456334230562509,1
2023-06-11,1777.75,1739.68,1752.49,97978.89,171893158.83,0.08459735900440168,0.11858125156362209,0.10870278443590897,0.22961700071915986,0.3472194332090654,0
2023-06-12,1758.52,1720.3,1753.15,157478.22,273713982.1,0.08044507425820957,0.11154975541322742,0.10237691247181446,0.21658475055240362,0.3517054517718714,0
2023-06-13,1765.63,1724.83,1742.66,165216.57,287829194.43,0.07915465974223379,0.10500794512102973,0.09694054308138267,0.20630717945497207,0.33554685585386224,0
2023-06-14,1749.8,1631.71,1739.4,215882.85,365982713.53,0.04408388486019188,0.09478004267567419,0.08540851905290281,0.1825690173456943,0.2936162950637768,1
2023-06-15,1677.32,1622.51,1650.8,225782.07,371752813.77,0.049874916875138564,0.08854519326581622,0.07714298027694888,0.16759002442415577,0.32375045721795803,1
2023-06-16,1727.38,1650.36,1665.43,147238.46,248248593.82,0.07023654960575065,0.0813096257638799,0.07449319398855869,0.16643176655736436,0.33323764332040423,1
2023-06-17,1764.23,1713.46,1716.87,77876.38,135246610.67,0.0743452927578454,0.07681365211726165,0.07315512841166094,0.1685438198124748,0.35864440217464877,0
2023-06-18,1747.15,1714.24,1727.25,61009.73,105602986.61,0.07167738053769912,0.07145101561786227,0.07152144527471627,0.1700372375802724,0.3554371063391681,1
2023-06-19,1750.51,1702.53,1720.51,110080.68,189833856.65,0.07812153646410591,0.06702292344591987,0.0714864761453653,0.17527363413375882,0.446160445584163,1
2023-06-20,1796.2,1714.37,1736.79,204826.38,360202462.41,0.10025254124576466,0.06873959897844772,0.07592819479962276,0.1906903102024572,0.41768963719919866,1
2023-06-21,1901.09,1787.65,1792.7,329097.67,608041064.43,0.13861268564552387,0.07456545183019558,0.08731084652429333,0.2214673362798025,0.6041200884703534,0
2023-06-22,1932.43,1867.05,1889.61,226530.23,430137565.01,0.13180832198613013,0.08010526324777412,0.09524948470416283,0.24288906182697673,0.5681258889943682,1
2023-06-23,1935.61,1862.87,1872.42,191917.53,364062998.23,0.14016039139934766,0.08668507008868997,0.10343180187468926,0.2637973499380223,0.5969752688408975,0
2023-06-24,1906.41,1865.87,1893.52,85491.92,161217137.17,0.1331897780170367,0.09629563534925667,0.10871840306688141,0.27692732068427595,0.69919566932506,1
2023-06-25,1930.13,1870.0,1875.91,128153.56,243821770.45,0.14249184584692365,0.10628488531446212,0.11492276575510196,0.29139385802223666,0.7190009262710277,0
2023-06-26,1908.51,1837.8,1899.41,153770.53,287969485.35,0.12657145571424055,0.11236091768922929,0.11678323951752301,0.29499329956083226,0.6729093344517257,1
2023-06-27,1912.27,1855.91,1859.19,151848.79,286149889.21,0.1386878938535102,0.11930062442418155,0.12075289289882196,0.3030980388637885,0.702472316934144,0
2023-06-28,1890.36,1816.8,1889.8,161271.89,298601057.72,0.11404335159441403,0.12387002960315374,0.11902274191825324,0.29751580431287644,0.7422828097007119,1
2023-06-29,1879.3,1826.86,1827.54,113949.24,211210015.81,0.12375708540485764,0.1287920769084301,0.11956927960630104,0.29727892212179896,0.7492406679453903,1
2023-06-30,1946.35,1824.32,1852.08,331170.67,626117328.74,0.15603328161119734,0.13480833943128134,0.12653604416990838,0.3117429877385317,0.7686989774182081,0
2023-07-01,1943.98,1909.02,1933.62,88636.77,170397820.6,0.15235203774660377,0.1362902048312825,0.13149253516404558,0.32080996743735624,0.7481828689591746,1
2023-07-02,1959.65,1886.23,1924.32,134924.17,259524177.47,0.1575532790778682,0.13906694138029074,0.13659846542024212,0.3296828704759519,0.7665015702395561,1
2023-07-03,1976.4,1933.97,1937.46,170212.81,333458002.68,0.16481680863865222,0.14172627286303563,0.14224323397309435,0.33926328121211874,0.7677506645766564,0
2023-07-04,1966.58,1931.77,1955.81,93710.12,182921227.93,0.15712182146363085,0.14430747661077614,0.14530733987740818,0.3423206879840443,0.7001990721431012,0
2023-07-05,1942.52,1894.61,1936.37,117766.45,225539498.22,0.14682621362297732,0.14477496223826136,0.14573468480242113,0.339021187175897,0.5653484450600745,0
2023-07-06,1957.31,1846.2,1910.36,196764.23,373111691.55,0.1214414642642263,0.1442216641805254,0.14095676406968005,0.3237498146563001,0.506604768223063,1
2023-07-07,1877.83,1826.76,1846.23,127506.43,236998422.03,0.13115915640140596,0.14340964804949619,0.13901047151867163,0.3156246083344227,0.5109169662230272,0
2023-07-08,1872.81,1842.91,1870.78,66902.55,124473027.23,0.12911665980556697,0.14503538802160942,0.13700547832193566,0.3077125847710445,0.5252838012980732,0
2023-07-09,1878.95,1857.05,1865.62,56099.99,104769250.13,0.12811520314132807,0.14550543521417647,0.13516274112434712,0.30054269890781377,0.4914733447867864,1
2023-07-10,1905.56,1847.56,1863.09,132506.75,248076590.36,0.1350818581969031,0.14324570788424107,0.13506226944274669,0.29774776142294745,0.5667490980723046,0
2023-07-11,1890.88,1862.62,1880.69,93167.51,174708055.4,0.13426248456252576,0.14129464914669987,0.1348145567972583,0.29478536774247,0.5215598935095814,0
2023-07-12,1902.85,1864.64,1878.62,143566.5,270619306.85,0.13157478070869877,0.13849272387438427,0.1340689828133158,0.2908552095465534,0.6133603926146948,1
2023-07-13,2013.71,1863.04,1871.83,336483.02,656466648.57,0.18458469235884611,0.1406247998777279,0.144166650823924,0.3121572947201487,0.7324472213291521,0
2023-07-14,2028.23,1899.87,2005.75,267412.05,527215689.43,0.15821431964280064,0.14074263187150493,0.1471017226300224,0.31600767637380034,0.5450166137383399,0
2023-07-15,1947.02,1927.45,1939.13,63946.44,123753926.65,0.15532869945216754,0.1416596721709007,0.14892026710677742,0.3170811174365496,0.5477042570003956,0
2023-07-16,1943.9,1915.46,1931.84,60489.53,116791257.98,0.1519522467462554,0.14495042944638603,0.149726144009379,0.31573801485166525,0.5188995560234425,0
2023-07-17,1936.44,1873.95,1923.31,179625.29,342329027.22,0.14730121283131192,0.14669143984719413,0.14944601698238502,0.3119231754266056,0.4777484693564993,0
2023-07-18,1917.42,1876.56,1911.56,170066.54,322922232.52,0.14183872193546343,0.1480635848761781,0.1481134318597127,0.30583726218992413,0.4846441862270577,0
2023-07-19,1921.35,1882.24,1897.76,146906.13,279760726.89,0.138292061179898,0.14916121551386274,0.14630673081577517,0.2989338258045667,0.5067559961686453,1
2023-07-20,1928.8,1878.34,1888.8,151206.84,287230417.85,0.13946768422052636,0.14963425119902585,0.14506598964890505,0.2936683375996736,0.6161423932480568,1
2023-07-21,1905.23,1884.8,1891.77,82591.95,156384021.65,0.13952705912156815,0.15020206479222709,0.144062831157737,0.2892261647177436,0.5772380075506476,0
2023-07-22,1897.37,1853.5,1891.92,62595.74,117565051.78,0.12949665917223474,0.14997792784754238,0.1412159847023975,0.28077953271101164,0.5394569262313298,1
2023-07-23,1905.05,1858.59,1866.58,88294.64,165984164.63,0.13826039456600914,0.14498159515488496,0.1406569684943848,0.27804665251915855,0.579813883641777,0
2023-07-24,1890.69,1833.52,1888.72,187790.43,347928550.49,0.12288229519617466,0.1411708401677313,0.13709330808449793,0.2685754876815474,0.4903156659610448,1
2023-07-25,1867.76,1845.54,1849.87,88214.29,163792722.05,0.12590645682257195,0.1379974879585094,0.1347884483771551,0.2625053169402246,0.5057808040655707,1
2023-07-26,1887.19,1848.5,1857.51,116692.35,217544577.61,0.13161832230279624,0.13580436132070883,0.13405641651861822,0.26042093419185425,0.537945699557828,0
2023-07-27,1885.88,1854.75,1871.94,92489.79,172986040.03,0.12726812121979802,0.13364368117394831,0.1325787669265881,0.25679585104709307,0.2125886901581555,1
2023-07-28,1882.21,1856.42,1860.95,84360.48,157806868.85,0.13256040406599323,0.13264296308187018,0.13243879017759674,0.25649674576419684,0.35060840314023245,1
2023-07-29,1886.25,1869.84,1874.32,35930.88,67420133.0,0.13516498305836167,0.13230569034605877,0.1328503730261852,0.25755485645583875,0.39010246864526776,0
2023-07-30,1885.32,1849.68,1880.9,71017.31,132571482.86,0.1275689540517433,0.13102234623992115,0.13165277049049262,0.25491249544447386,0.3689029768234969,0
2023-07-31,1876.63,1850.86,1861.71,108149.1,201325420.68,0.12531270781215365,0.1294892495382779,0.13021716571025688,0.25188845312889246,0.3806428274877552,1
2023-08-01,1874.67,1812.77,1856.01,219807.87,404099981.78,0.13202207162988067,0.12976162929200896,0.13039783108870917,0.25277629377331456,0.468771775623231,0
2023-08-02,1878.64,1820.43,1872.96,152558.88,281934846.64,0.11860730232116279,0.1276419341865621,0.12783594555923727,0.24734443730960548,0.41521074914957445,0
2023-08-03,1857.31,1824.39,1839.07,113475.48,208780805.48,0.11677459704233828,0.12698318503294603,0.12536966196343158,0.24241843704029686,0.3975456244685955,0
2023-08-04,1849.34,1815.23,1834.44,118591.31,217682208.64,0.11403543494094182,0.12570282941940414,0.12279849930930975,0.23752264392646646,0.3849575094923741,1
2023-08-05,1837.2,1824.73,1827.52,40010.61,73250862.43,0.11695668007219995,0.1241214899087143,0.12128489470775294,0.2353431029997429,0.4561331348772964,0
2023-08-06,1836.84,1824.48,1834.9,42056.49,76980593.22,0.11415022641628936,0.12270665212836174,0.1194796041963031,0.23264837836710883,0.36859528204375946,0
2023-08-07,1844.14,1800.61,1827.81,138712.48,252903494.71,0.11385731023781631,0.12068941962619939,0.11794338101830004,0.23075161253796952,0.4589307559903039,1
2023-08-08,1875.47,1824.41,1827.07,153819.57,284363251.37,0.12522166629722287,0.11961697771182223,0.11898200266769565,0.23493196232583596,0.5325133683935557,0
2023-08-09,1870.77,1844.53,1855.78,108839.38,201917130.17,0.12457250071249892,0.11929379358396242,0.11970065647639361,0.23822967505276293,0.4793349837388575,0
2023-08-10,1864.25,1844.49,1854.14,72694.36,134629659.34,0.12313562810728651,0.11905898345143573,0.11999840633847436,0.24043134390479126,0.5018890399996805,0
2023-08-11,1855.2,1837.1,1850.51,74423.11,137388777.18,0.12175021374964379,0.11795110655342267,0.1199621745005156,0.241773169526229,0.43756520391183296,1
2023-08-12,1852.66,1845.37,1847.01,35133.53,64959465.73,0.12256958738402102,0.11837846099462168,0.12009803881181913,0.24345309590925196,0.41730767978243194,0
2023-08-13,1860.01,1833.39,1849.08,44017.87,81329475.04,0.11860730232116279,0.11857612843345777,0.11940884278723629,0.2431513267921208,0.44614167421569056,1
2023-08-14,1854.17,1833.55,1839.07,80532.62,148596306.79,0.12056667405554322,0.11928055883103839,0.11924073642770883,0.24405887744587065,0.48897456058465144,0
2023-08-15,1845.58,1811.79,1844.02,75434.51,138258892.85,0.11391272681212206,0.11895225157301448,0.11775913756754575,0.24189120750073437,0.351349577749411,0
2023-08-16,1829.42,1796.32,1827.21,116390.89,211465905.78,0.10539044934925113,0.11800746098522907,0.1148254715661351,0.2364685533653964,0.38765658202148495,0
2023-08-17,1808.11,1538.26,1805.68,342502.46,586328524.5,0.05633094778175374,0.11180292342884257,0.10251547535408767,0.20967399938199927,0.19407167158709943,0
2023-08-18,1699.0,1641.05,1681.74,244267.04,408868800.0,0.04825596124006459,0.10350174485274843,0.09081256159316609,0.18553228762318047,0.1837068295387868,1
2023-08-19,1695.56,1653.99,1661.34,85392.14,142631159.81,0.05155324741125433,0.09562621300779817,0.08190348229455136,0.1690416897697383,0.18705107736818294,1
2023-08-20,1694.11,1662.16,1669.67,77051.98,129059232.43,0.057771778713702204,0.08857635897431515,0.07587034148963967,0.16009428792685107,0.24539647811405138,0
2023-08-21,1687.62,1649.81,1685.38,133144.55,222346407.69,0.05064283226194621,0.08090703311847491,0.0694941311021744,0.15094109342141937,0.23021957947120042,0
2023-08-22,1669.14,1582.66,1667.37,187472.16,306952239.8,0.037524937458437546,0.07173449548694921,0.06162749590012573,0.1389411375248067,0.11776728758344769,1
2023-08-23,1700.22,1629.05,1634.23,197778.05,328759845.74,0.05533740777098706,0.06491048610820571,0.05878916979799054,0.13925588721689897,0.2501527931579599,0
2023-08-24,1682.97,1635.8,1679.23,136664.44,226405478.01,0.047907628487285914,0.05707380466700085,0.05496613229144709,0.1374567015384035,0.23908427958747885,0
2023-08-25,1675.75,1634.84,1660.46,152712.57,252242786.57,0.04493096678172204,0.049633738886009526,0.051236924765273195,0.13609620239437112,0.23630800412041847,0
2023-08-26,1654.84,1643.21,1652.94,33734.15,55624499.94,0.04230263782893695,0.0428293681728954,0.04765484834249556,0.13525717198103396,0.22688176690180104,1
2023-08-27,1659.41,1645.5,1646.3,41210.49,68111939.3,0.04677554704075493,0.04179876515485936,0.04562755928053197,0.13814423808609205,0.26057358947301457,0
2023-08-28,1662.45,1622.25,1657.6,106796.31,175729854.06,0.04464596725672121,0.041409407262378406,0.0435387059313318,0.14084206556450987,0.2451511739997536,1
2023-08-29,1745.27,1639.27,1652.22,216413.42,368669910.11,0.07518841635263951,0.04395859144659264,0.0479990349835262,0.1585805282081349,0.41034196926526373,0
2023-08-30,1730.8,1696.18,1729.38,112822.42,193154994.53,0.06573989043351591,0.04481799653164087,0.049739849751850085,0.16927178111512908,0.40802918123125176,0
2023-08-31,1725.0,1630.36,1705.51,180257.29,302646661.02,0.04205326324456127,0.043891563826944036,0.046379596620992225,0.16768732941930836,0.48252905452410855,0
2023-09-01,1654.21,1602.15,1645.67,140655.9,229505773.05,0.035260774565375685,0.04364736128911606,0.04225825677541084,0.16437303011854942,0.4870237621015403,1
2023-09-02,1644.58,1627.58,1628.51,44394.41,72557044.83,0.03857389404350997,0.04183932326865947,0.03955548164023159,0.1644487123431423,0.4870914357910937,0
2023-09-03,1646.49,1625.26,1636.88,51338.16,83967516.22,0.0381147281421198,0.04078310459980239,0.03725137141761803,0.1654222530954147,0.45766042496201514,0
2023-09-04,1644.24,1616.39,1635.72,65027.05,106014643.86,0.03575952373412716,0.03979391355059392,0.03489045321187356,0.16620491628727563,0.47484085428730305,1
2023-09-05,1646.6,1609.17,1629.77,95396.0,155443741.05,0.03736660438899264,0.039261534941028464,0.03328341348103525,0.1686748674630198,0.5370462264033976,0
2023-09-06,1667.18,1609.76,1633.83,115555.19,188596252.64,0.03678077203204655,0.038183542968973416,0.031850228182170426,0.171417093485501,0.436394051929919,1
2023-09-07,1658.54,1622.78,1632.35,108972.21,178418926.08,0.042829095284841245,0.037987583240192024,0.03189934692095553,0.17743178508536878,0.5096397477540506,0
2023-09-08,1658.02,1616.13,1647.63,113530.21,185655920.66,0.03827701953830087,0.0340064841750779,0.031020043077957582,0.1810038363758537,0.5014986030779073,0
2023-09-09,1637.06,1629.53,1636.13,29811.67,48715977.58,0.0379366034389943,0.031007745318953228,0.030231850657852943,0.18458335257693226,0.5134091176269079,0
2023-09-10,1635.6,1598.26,1635.27,87612.55,141811583.08,0.030617657303904533,0.029774351731916893,0.028108582883707434,0.18487710960034429,0.45016959347605995,0
2023-09-11,1618.59,1531.41,1616.78,222853.36,350478203.43,0.0047895753507077865,0.026487863731568417,0.02115424669961763,0.17397107717940008,0.36334920381845054,1
2023-09-12,1624.44,1549.46,1551.53,182681.33,290923261.09,0.021240381266031227,0.0246183481491411,0.018787299054296103,0.17410938235957868,0.2710926104425678,1
2023-09-13,1618.1,1581.83,1593.09,146553.33,234456204.57,0.027130371449380908,0.0234336242986648,0.01804044809168104,0.17797952723242566,0.3404633921276243,1
2023-09-14,1643.67,1607.51,1607.97,176132.72,286524359.38,0.034667025554957376,0.023315792304887784,0.018951746979626094,0.18549644100032497,0.493190296271163,1
2023-09-15,1653.05,1611.89,1627.01,107443.76,174858821.85,0.0403947243421261,0.02364239185285688,0.020854315840845628,0.19494217960580412,0.5691520966504685,0
2023-09-16,1652.0,1631.94,1641.48,51027.56,83641957.75,0.03777431204281323,0.023749550658791807,0.021881655578650294,0.20190265317529535,0.5328580702420147,0
2023-09-17,1635.55,1612.65,1634.86,52875.06,85972165.39,0.03300452832578615,0.02268991656982522,0.02175873867155287,0.20583541632464475,0.5077907913749559,1
2023-09-18,1669.3,1606.15,1622.81,154872.45,254499442.83,0.03869660217232973,0.022735170886275746,0.022807934949611308,0.21222468132026362,0.5544144459394899,1
2023-09-19,1660.5,1627.21,1637.19,112415.8,184891179.92,0.04122597295671171,0.023089947650148157,0.024177285942266646,0.21899245879307716,0.5594269561916326,0
2023-09-20,1649.54,1605.7,1643.58,148630.68,242158870.38,0.03283827860286903,0.0233294539853256,0.023603400252952378,0.22089415870820495,0.5173353952413463,0
2023-09-21,1625.21,1568.44,1622.39,150102.38,239767218.36,0.01765809556984066,0.024717395332316094,0.02006755181260156,0.21579758118464534,0.4178035579884786,1
2023-09-22,1602.27,1577.13,1584.04,102642.72,163522895.05,0.021256214572975773,0.024719103042370905,0.01790138328853086,0.2140236184228119,0.45596006394431277,1
2023-09-23,1598.18,1588.07,1593.13,37820.27,60256774.05,0.021564964058393254,0.024118842958129494,0.016191429124719714,0.21334076970950158,0.45905844804589674,0
2023-09-24,1600.73,1570.95,1593.91,64815.76,103003077.92,0.016359764400392662,0.022144303207335625,0.013740956716977948,0.21095199580028023,0.46790178178530895,1
2023-09-25,1596.93,1563.59,1580.76,129190.89,204351095.27,0.019241426264289596,0.019862802574202032,0.012318103098884814,0.21102100400534707,0.6273433678832724,1
2023-09-26,1598.33,1579.84,1588.04,106488.35,169116251.08,0.021311631147281407,0.0180872110447855,0.011572119064494624,0.21263683675194583,0.5383117164284285,1
2023-09-27,1632.85,1582.93,1593.27,165773.31,266115436.32,0.0230770448715919,0.017016476840463146,0.011318371437245012,0.21530417385290132,0.5058547451900451,1
2023-09-28,1667.83,1597.1,1597.73,254866.68,417307877.44,0.0449151334747776,0.01768717996446245,0.015521922197314297,0.22811541613435113,0.6045251285764067,1
2023-09-29,1688.1,1648.4,1652.9,208708.07,348158317.18,0.05067054054909914,0.01870582901211537,0.020123748588410484,0.24123635397245122,0.6046831350241756,1
2023-09-30,1693.97,1666.36,1667.44,100605.59,168691450.13,0.052067829886950245,0.02077984287359791,0.024171123308041054,0.25242025812783153,0.6322390232527667,1
2023-10-01,1756.57,1668.69,1670.97,153318.81,260450967.05,0.07679549700750499,0.02715813992805416,0.03247745163833182,0.2728271043533526,0.7701752331968797,0
2023-10-02,1743.65,1638.79,1733.44,321968.06,547118665.83,0.04883387694353847,0.030132543915898702,0.03362545950119333,0.27568304294288787,0.5818872702351147,0
2023-10-03,1670.57,1643.9,1662.8,193423.11,320387316.67,0.04652221412964319,0.03282432188968365,0.03409779668713364,0.2767042690613082,0.5608657706483158,0
2023-10-04,1657.76,1625.61,1656.96,157246.2,258093521.67,0.04249659583900689,0.035643324262546794,0.03367110372007942,0.2754779909100007,0.5814202794362913,0
2023-10-05,1654.85,1608.96,1646.79,166310.68,270654077.48,0.028614743975426737,0.036654288614953234,0.030517940770465546,0.2679134832387869,0.5878322844008235,1
2023-10-06,1661.26,1611.72,1611.72,154920.65,253531816.85,0.04215617973970043,0.038902488902019305,0.03067336869424464,0.2682439486360017,0.6258177865078421,0
2023-10-07,1648.54,1631.04,1645.93,54861.79,89945206.18,0.037687228854618615,0.04047827835503115,0.029897835815203333,0.26636637203459657,0.6035500021657213,0
2023-10-08,1642.17,1617.5,1634.64,74219.89,121021981.15,0.037279521200797916,0.039654735181132494,0.02918095442207702,0.26467209783288825,0.6263432157208533,0
2023-10-09,1636.39,1547.88,1633.61,213202.04,339017511.32,0.016157889736850395,0.03593235418931162,0.024327972675130094,0.25349155698015924,0.5263677163868322,0
2023-10-10,1594.87,1551.22,1580.25,161967.57,254975021.38,0.011182273029544998,0.03152261990045757,0.019352306619010884,0.24252748352095763,0.5010204649405812,0
2023-10-11,1578.37,1545.6,1567.68,188645.12,294808400.58,0.01072310712815483,0.02439634584202488,0.015188558370173633,0.2339618564733589,0.49254815119151163,0
2023-10-12,1567.96,1521.78,1566.52,167816.78,259081681.89,0.0,0.01912934110569109,0.009615852159637783,0.22259170620004148,0.3598596809283908,1
2023-10-13,1573.36,1537.64,1539.43,144951.05,224374179.99,0.005023116628138924,0.014653433052215892,0.006071004585015416,0.21648893323948717,0.35597818850497703,1
2023-10-14,1561.42,1545.01,1552.12,49919.63,77502622.78,0.006171031381614345,0.01073551925912708,0.003402546622173541,0.2127773809950544,0.3546467554469463,1
2023-10-15,1566.8,1548.99,1555.02,62753.06,97772202.07,0.007346654422242693,0.008441637728096696,0.0014567316125634333,0.2109944965451245,0.20199139086607637,1
2023-10-16,1640.11,1555.34,1557.99,280738.92,446574747.49,0.024011209981316672,0.0064846020053639375,0.0032308410696650913,0.2179582191285519,0.4041942726247005,0
2023-10-17,1601.37,1553.3,1600.09,151475.09,238856568.1,0.010279774533709207,0.003528555900607855,0.0019087178595810217,0.21753594330215284,0.36274029194491886,0
2023-10-18,1585.93,1556.22,1565.4,143924.79,226187063.01,0.009591025681623955,0.0005421979423801959,0.0006878575651299013,0.21740741643836173,0.37394672966652875,1
2023-10-19,1575.26,1542.75,1563.66,153441.72,239202217.14,0.011130814781975307,0.0,0.0,0.21854862150475557,0.439500151721702,1
2023-10-20,1631.26,1562.17,1567.55,229023.77,367271257.58,0.025899331834446926,0.0015873164958813968,0.002420359000082639,0.22683397702648167,0.44755522254572233,1
2023-10-21,1644.6,1593.24,1604.86,137236.81,222184082.89,0.035628898951835075,0.004273544411988461,0.0063659667231844574,0.23827488238676212,0.5269467944163911,1
2023-10-22,1668.32,1622.28,1629.44,157183.18,257522472.2,0.04938012603312336,0.009599465145210817,0.01237185632613147,0.253931117778825,0.5941243842617259,1
2023-10-23,1799.36,1658.04,1664.18,457998.91,780661240.02,0.0898104753158745,0.01874425248834699,0.02545245320741585,0.2851395054085564,0.8315992459370457,1
